Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
1;688.178894;1085.262939;291.242188;780.214722;809.712708;131.963562;695.150452;1012.342224;134.510025;773.099243;697.019226;115.19043;;;
2;687.399536;1086.901489;291.001831;779.928711;811.719299;133.768921;694.185059;1014.50647;134.12204;771.439819;699.103455;119.490219;;;
3;686.705078;1088.450195;290.769165;779.200806;813.650146;136.134918;693.464478;1016.241577;133.582245;770.407288;700.734558;121.623497;;;
4;686.353271;1089.953247;291.024933;778.516541;815.563293;138.106995;692.823364;1018.303101;134.055664;770.99707;702.691223;123.382912;;;
5;685.424988;1091.262085;291.360748;777.380737;817.536804;140.179535;692.001099;1020.018677;134.034164;769.672363;704.46991;126.452118;;;
6;684.732361;1092.744751;291.338165;776.652039;819.490234;141.975357;690.937866;1022.02832;134.225388;768.898865;706.5979;129.078613;;;
7;684.241394;1094.218506;290.932495;775.907837;821.545959;143.964813;690.160706;1023.892883;134.186783;768.730591;708.352051;131.265091;790.703674;725.156128;139.941833
8;683.706909;1095.788086;290.958344;775.349426;823.609802;145.595978;689.215515;1026.054932;134.185974;768.737061;710.554077;132.944412;789.7427260571428;727.6796823428571;141.3952828
9;683.120544;1097.360474;290.78363;774.470947;825.79718;147.721558;688.310486;1027.931519;134.552689;767.436096;712.556152;135.92215;788.7817781142857;730.2032366857143;142.8487326
10;682.653137;1098.719604;290.572845;773.93512;828.083374;149.455627;687.32959;1029.837524;135.287537;766.545654;714.666626;138.676239;787.8208301714286;732.7267910285714;144.3021824
11;682.093262;1100.136108;290.768524;772.902527;830.041443;151.596542;686.141479;1031.896851;135.116455;765.53772;716.870911;140.940018;786.8598822285715;735.2503453714286;145.7556322
12;681.394775;1101.596069;290.903534;772.074402;832.300781;153.424362;685.426025;1033.926392;134.477783;764.881958;718.766602;143.267303;785.8989342857143;737.7738997142857;147.209082
13;680.781372;1103.190796;290.818726;770.917603;834.536255;155.271866;684.760986;1036.118042;134.876602;764.220947;721.122925;145.205658;784.9379863428571;740.2974540571429;148.6625318
14;680.088257;1104.689209;290.764801;769.869812;836.761292;156.766037;683.506531;1038.058838;135.54776;763.983215;723.078979;147.044693;783.9770384;742.8210084;150.1159816
15;679.256592;1106.174316;290.818939;768.922363;839.183167;158.66362;682.296326;1040.291748;135.904205;763.621216;725.329895;148.569641;783.0160904571428;745.3445627428571;151.5694314
16;678.823975;1107.601929;290.973328;768.029968;841.459778;160.348114;681.21698;1042.449951;135.653275;762.84021;727.723083;150.37442;782.0551425142858;747.8681170857143;153.0228812
17;678.4104;1109.06665;291.582489;767.16748;843.850281;161.960419;680.579102;1044.547852;135.490891;761.850586;729.861816;152.684158;781.0941945714286;750.3916714285714;154.47633100000002
18;677.602966;1110.488403;292.118439;766.064819;846.011597;163.523895;679.788269;1046.908203;136.012589;760.762512;732.188477;154.257065;780.1332466285714;752.9152257714286;155.9297808
19;677.270386;1111.991699;291.595764;765.257996;848.735229;164.854675;678.611206;1048.966553;136.213425;759.970337;734.652039;156.359024;779.1722986857143;755.4387801142857;157.3832306
20;676.931335;1113.689331;291.185181;764.126038;850.957458;166.553513;677.323486;1051.31189;136.323318;759.064941;736.70105;157.933151;778.2113507428571;757.9623344571429;158.8366804
21;676.533203;1115.121826;291.396973;763.462891;853.618652;167.587143;676.22052;1053.798096;136.396622;758.27063;739.242737;159.749481;777.2504028;760.4858888;160.29013020000002
22;675.916199;1116.588013;291.622253;762.002441;856.097168;169.542206;675.226318;1055.906128;136.864288;757.422913;741.921631;161.469025;776.2894548571429;763.0094431428571;161.74358
23;675.335205;1117.994995;291.913147;761.11969;858.668945;170.734009;674.267456;1058.317139;137.523041;756.770142;744.366089;162.924698;775.3285069142858;765.5329974857143;163.1970298
24;674.678467;1119.408203;292.100342;760.101868;861.52356;172.138748;673.051758;1060.830566;137.112427;756.422729;746.981384;164.129745;774.3675589714286;768.0565518285714;164.6504796
25;674.380188;1120.976685;292.285767;759.029175;863.981384;173.296616;672.137512;1063.118652;137.0392;755.518188;749.485901;165.605896;773.4066110285714;770.5801061714286;166.1039294
26;674.057007;1122.694092;292.601074;757.930603;866.709045;174.700104;671.178345;1065.661743;137.948929;754.967712;752.354492;166.707886;772.4456630857143;773.1036605142857;167.5573792
