Kreis75
Date:,2025/04/24
Time:,15:54:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
77,861.692688,585.931396,177.459290,869.072571,518.044983,126.358498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.537354,631.042053,164.465851,1131.706665,604.583496,305.443573,956.132263,557.348999,98.567451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,862.937378,589.682922,179.085419,868.273193,520.397827,127.909447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.101196,631.652405,165.089844,1132.328979,604.947266,305.636932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,863.429565,593.355469,180.694687,868.100891,523.339233,129.341492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.549438,632.078796,165.720749,1132.923462,605.413818,305.387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,864.048889,598.512695,182.623398,867.729431,525.974243,130.385910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.519043,632.472290,165.985794,1133.786255,605.915283,304.797546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,864.710205,603.103882,183.813919,867.061523,528.698975,131.834808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.111816,632.968872,166.431931,1134.829956,606.382446,304.810608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,866.140808,606.569885,184.871735,866.754883,531.416382,133.701431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.458252,633.459534,166.646317,1135.657227,606.805115,304.966400,,,,955.075073,565.535461,106.282883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,866.857117,610.569092,186.145172,866.221069,534.175110,135.270050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.467407,634.076172,166.745819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,867.115845,614.247437,187.348511,865.456116,537.017883,136.913666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,867.351807,618.105286,188.712677,865.071106,539.975403,138.146072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.525085,568.495544,110.311646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,867.442444,621.854797,189.804428,864.532654,543.328003,139.685776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,867.423462,625.606873,190.288147,864.269348,546.628479,140.873657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.650146,608.733215,305.158722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,867.679199,629.364075,190.843735,863.287598,549.936401,142.388077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.000732,610.204956,306.129761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,867.554565,633.397644,190.889313,861.947754,552.749573,143.942398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.907837,610.963318,306.550568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,867.348206,637.413086,191.335129,861.124146,555.802429,145.129562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.010742,611.407898,306.592346,1117.210815,639.159180,168.856079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,867.496826,641.403442,191.935074,860.558777,558.759521,146.009293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.535767,612.026855,306.191559,1116.436768,640.076416,169.688690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,866.793152,645.472656,192.128311,859.867859,561.999939,146.962051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.680908,612.448303,306.102356,1116.083130,641.215210,169.650909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,866.268616,649.266663,192.352249,859.129761,564.631165,147.812775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.584106,612.754089,306.164215,1115.928467,642.187012,169.730042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,865.904907,653.034241,192.205460,858.252319,567.209961,148.332336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.382813,613.057129,306.221283,1115.495483,643.074097,169.629822,949.975220,591.697144,116.704651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,865.660522,656.658691,192.337921,857.421631,569.616394,148.796143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.295166,613.220337,306.189392,1115.239380,643.740112,169.966843,949.168518,595.029724,117.387764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,864.910217,660.641968,191.988815,855.895691,572.030640,149.538025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.268433,613.486633,306.163544,1115.411011,644.228577,170.654663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,864.342896,664.173401,191.564575,855.020264,574.067810,149.488266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.020874,613.871948,306.278931,,,,,,,946.407776,599.894165,118.195221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,863.580383,667.498474,190.863510,853.914673,575.937317,149.159988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.717651,614.313843,306.322601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,863.107666,671.111633,190.638504,852.838501,577.876221,148.700394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.411865,614.640015,306.306488,,,,,,,,,,945.481018,602.075073,119.658813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,862.298462,674.659790,189.942886,851.731750,579.589844,148.354691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.372803,614.961426,306.413940,,,,,,,,,,944.125061,604.856934,119.876381,1114.767822,646.669312,171.325897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,861.643738,678.081055,189.309296,850.034546,581.421875,148.424957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.700439,615.384583,306.964844,,,,,,,,,,,,,1113.640381,647.892273,171.351135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,860.854370,681.320679,188.541168,848.779968,583.244141,148.533325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.197510,615.782410,307.112122,,,,,,,,,,,,,1112.913940,648.695374,171.539719,942.113159,608.956177,120.762901,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,859.985168,684.409119,187.574738,847.648438,584.941895,148.383942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.020142,615.944214,307.313385,,,,,,,,,,,,,1113.316284,648.767090,171.442184,942.623230,608.993835,121.572975,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,859.277588,687.225037,186.773117,846.542542,586.862427,147.887360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.467163,616.407104,306.846680,,,,,,,,,,,,,,,,940.543945,611.272644,120.223160,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,858.177124,690.571594,185.725403,845.532715,588.784058,146.536591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.877319,616.834717,306.558838,,,,,,,,,,,,,,,,939.911499,616.508850,119.963425,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,857.344299,693.433533,184.628799,844.512024,590.117798,146.741531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.790039,617.424133,306.179626,,,,,,,,,,,,,,,,939.191223,618.123474,120.955246,1110.830566,652.478027,171.642471,,,,,,,,,,,,,,,,,,,,,,,,
107,856.526123,696.052185,183.579529,843.368347,591.408813,146.308380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.474243,617.752380,306.477478,,,,,,,,,,,,,,,,938.088806,621.398438,121.105385,1110.191406,653.435730,171.601151,,,,,,,,,,,,,,,,,,,,,,,,
108,855.612305,698.767517,182.507141,842.379883,592.573059,145.531998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.223999,618.160278,306.679932,,,,,,,,,,,,,,,,937.504944,621.996704,120.649872,1110.168335,652.602112,171.240067,,,,,,,,,,,,,,,,,,,,,,,,
109,854.553284,701.133972,181.204483,841.484375,594.011536,145.046951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.027344,618.416687,306.700317,,,,,,,,,,,,,,,,936.356323,625.023376,119.714882,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,853.415344,703.402344,179.824081,840.758362,595.299866,143.937149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.803955,618.919495,307.630951,,,,,,,,,,,,,,,,935.716431,625.897827,119.375336,,,,1108.962158,653.846008,170.624908,,,,,,,,,,,,,,,,,,,,,
111,851.968506,705.575378,178.465118,839.790100,595.973267,144.302979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.154297,619.133789,307.145813,,,,,,,,,,,,,,,,935.273254,626.010803,118.914291,,,,1107.739746,654.745178,170.458084,,,,,,,,,,,,,,,,,,,,,
112,850.822205,707.365479,177.178589,838.690491,596.620789,143.584900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.846680,619.401306,306.947418,,,,,,,,,,,,,,,,933.063232,628.357117,118.814896,,,,1106.872437,656.965149,170.503784,,,,,,,,,,,,,,,,,,,,,
113,849.240112,709.364197,175.827820,837.655273,597.707397,142.081207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.575684,619.695801,306.849426,,,,,,,,,,,,,,,,931.997559,629.764099,118.459709,,,,1106.327271,657.721863,170.408279,,,,,,,,,,,,,,,,,,,,,
114,847.852905,711.086670,174.258087,836.869446,598.687866,140.690948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.174438,619.987732,306.730042,,,,,,,,,,,,,,,,931.132080,630.586914,118.201836,,,,1105.582520,658.360657,169.764328,,,,,,,,,,,,,,,,,,,,,
115,846.622925,712.347351,172.795456,835.829712,599.318909,139.281265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.604736,620.403198,306.303467,,,,,,,,,,,,,,,,929.634399,632.519409,117.428589,,,,1104.763062,659.034668,169.388199,,,,,,,,,,,,,,,,,,,,,
116,845.105713,714.130310,171.329849,834.707703,599.715942,138.022385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.295654,620.796326,306.091248,,,,,,,,,,,,,,,,928.742493,633.285522,116.625999,,,,1103.864136,659.348022,169.009155,,,,,,,,,,,,,,,,,,,,,
117,843.932739,715.379028,170.035309,833.825012,600.057251,137.210953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.056274,621.331238,306.236694,,,,,,,,,,,,,,,,928.060913,634.061646,115.964981,,,,1103.578003,659.489319,168.847092,,,,,,,,,,,,,,,,,,,,,
118,842.676270,716.323425,168.542114,833.073853,600.496765,136.008408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.355957,621.770447,306.062653,,,,,,,,,,,,,,,,926.318848,634.473694,114.890526,,,,1101.651855,660.515381,169.333664,,,,,,,,,,,,,,,,,,,,,
119,841.077576,717.252441,166.822266,832.234314,600.996338,135.279526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.611938,622.196655,305.808990,,,,,,,,,,,,,,,,925.489563,636.459167,113.905052,,,,1100.183960,661.532471,169.276138,,,,,,,,,,,,,,,,,,,,,
120,839.734192,718.481750,165.533707,831.371399,601.561462,134.710693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.284058,622.667175,305.770660,,,,,,,,,,,,,,,,925.113281,637.250488,113.136398,,,,1099.208252,662.219604,168.473373,,,,,,,,,,,,,,,,,,,,,
121,838.437744,719.478943,164.390228,830.648254,602.013245,133.841934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.592896,622.930786,305.626801,,,,,,,,,,,,,,,,923.940674,638.343079,112.221466,,,,1098.855469,662.612244,167.995773,,,,,,,,,,,,,,,,,,,,,
122,837.405090,720.266235,163.264359,830.055969,602.249207,133.448822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.002930,623.052063,305.525269,,,,,,,,,,,,,,,,922.862671,638.261169,111.567299,,,,1097.593506,663.368591,167.758850,,,,,,,,,,,,,,,,,,,,,
123,836.085754,720.794556,161.907730,829.596069,602.449158,132.966080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.478760,623.082275,305.250153,,,,,,,,,,,,,,,,922.080933,639.642395,111.105362,,,,1096.312500,663.960693,167.474625,,,,,,,,,,,,,,,,,,,,,
124,834.636047,721.559570,160.811813,829.203735,602.859985,131.892334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.775757,623.455566,304.863373,,,,,,,,,,,,,,,,921.821777,640.642395,110.675186,,,,1095.406982,664.184937,166.984283,,,,,,,,,,,,,,,,,,,,,
125,832.867859,722.197144,159.244843,828.841614,603.121948,130.937210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.350098,623.692505,304.639679,,,,,,,,,,,,,,,,920.221008,641.693237,109.359367,,,,1094.746704,664.556152,166.693420,,,,,,,,,,,,,,,,,,,,,
126,831.517334,722.890747,157.624054,828.333191,603.139709,129.618439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.768311,624.126831,304.575928,,,,,,,,,,,,,,,,919.431213,642.294312,108.596832,,,,1093.356201,665.369995,166.152863,,,,,,,,,,,,,,,,,,,,,
127,830.105286,723.486084,156.108200,827.782166,603.105042,128.707291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.080200,624.819275,304.695953,,,,,,,,,,,,,,,,918.623535,642.524658,107.598846,,,,1092.117798,666.142761,165.805481,,,,,,,,,,,,,,,,,,,,,
128,828.747070,723.936768,154.337906,827.124329,603.019836,127.996170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.434937,625.077820,304.485382,,,,,,,,,,,,,,,,917.847168,643.242981,106.790962,,,,1091.062378,666.979980,165.611862,,,,,,,,,,,,,,,,,,,,,
129,827.104614,724.284973,152.885971,826.434204,602.946960,127.517113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.705444,626.329956,305.059296,,,,,,,,,,,,,,,,916.855469,644.406006,105.985344,,,,1090.750122,667.088928,165.490631,,,,,,,,,,,,,,,,,,,,,
130,825.537292,724.553467,150.931107,825.582642,602.697144,126.855858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.297729,626.067017,304.380798,,,,,,,,,,,,,,,,915.624939,644.929199,105.278847,,,,1090.075928,667.269287,165.225250,,,,,,,,,,,,,,,,,,,,,
131,824.538208,724.725647,149.604599,824.880432,602.378845,125.448265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.533325,626.145935,303.834198,,,,,,,,,,,,,,,,914.484375,645.284485,104.374924,,,,1088.252686,667.786621,164.295578,,,,,,,,,,,,,,,,,,,,,
132,823.244690,724.908997,147.877396,824.794678,602.003113,124.411049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.958984,626.266296,303.747681,,,,,,,,,,,,,,,,914.393005,645.167969,103.459419,,,,1087.310791,668.179199,164.414703,,,,,,,,,,,,,,,,,,,,,
133,822.108765,725.165588,146.765671,824.381531,601.799683,123.343460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.399780,626.376038,303.500153,,,,,,,,,,,,,,,,913.888062,645.152954,102.610344,,,,1086.803467,668.069580,164.115189,,,,,,,,,,,,,,,,,,,,,
134,820.738403,725.256714,145.485184,823.544861,602.072510,121.354668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.760742,626.516113,303.100677,,,,,,,,,,,,,,,,912.439819,645.471680,101.452255,,,,1086.182129,667.911804,163.666000,,,,,,,,,,,,,,,,,,,,,
135,819.614380,725.336060,144.207611,822.750427,602.233398,120.290871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.024658,626.648560,302.840179,,,,,,,,,,,,,,,,911.332275,645.761902,100.745430,,,,1085.299927,668.526184,163.062561,,,,,,,,,,,,,,,,,,,,,
136,818.929321,725.321960,142.984131,821.897949,602.066162,119.230194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.227417,626.919006,302.836487,,,,,,,,,,,,,,,,911.235901,645.996948,99.824783,,,,1084.006592,669.330322,162.918289,,,,,,,,,,,,,,,,,,,,,
137,818.220398,725.210449,142.031189,821.195801,601.936951,118.129242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.165039,627.334473,302.991943,,,,,,,,,,,,,,,,910.801514,645.948669,99.022598,,,,1082.824463,669.693726,162.535934,,,,,,,,,,,,,,,,,,,,,
138,817.713257,725.153687,141.320023,820.540405,601.801697,116.742180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.265625,627.597717,303.056885,,,,,,,,,,,,,,,,910.107422,645.851746,98.108276,,,,1082.190552,669.582520,162.348877,,,,,,,,,,,,,,,,,,,,,
139,816.604492,725.104309,140.601944,820.108521,601.703430,115.708313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.576782,627.791199,302.872742,,,,,,,,,,,,,,,,909.760559,645.827332,97.212852,,,,1081.564087,670.023499,161.692581,,,,,,,,,,,,,,,,,,,,,
140,815.437317,725.380005,139.407440,819.613464,601.644470,115.179649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.703491,628.007568,302.421753,,,,,,,,,,,,,,,,909.322388,645.915466,96.686722,,,,1080.283569,670.263428,161.347824,,,,,,,,,,,,,,,,,,,,,
141,814.505859,725.563110,138.441605,819.080627,601.539673,114.796951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.883057,628.258972,302.038391,,,,,,,,,,,,,,,,908.274658,646.240601,95.874847,,,,1079.177734,670.501282,160.809631,,,,,,,,,,,,,,,,,,,,,
142,813.839355,725.554016,137.668488,818.870544,601.777649,113.843689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.444702,629.484070,301.562042,,,,,,,,,,,,,,,,907.344116,646.529846,95.132126,,,,1078.489014,670.594116,160.529221,,,,,,,,,,,,,,,,,,,,,
143,813.267456,725.706726,137.052658,818.687378,601.805481,112.798241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.951416,629.714050,301.107758,,,,,,,,,,,,,,,,906.926025,646.596802,94.764183,,,,1078.111084,670.683716,160.279877,,,,,,,,,,,,,,,,,,,,,
144,812.847900,725.836182,136.319794,818.355103,601.913147,112.176109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.262573,629.677307,300.435852,,,,,,,,,,,,,,,,906.687683,646.667297,94.597870,,,,1077.873657,670.772766,159.858200,,,,,,,,,,,,,,,,,,,,,
145,812.593262,726.059021,135.738174,817.904846,602.086060,111.827057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.806152,629.551147,299.808502,,,,,,,,,,,,,,,,906.301514,647.908020,94.227005,,,,1077.471924,670.860596,159.639771,,,,,,,,,,,,,,,,,,,,,
146,811.856873,726.629089,134.874435,817.394104,602.304382,111.564888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.403442,629.473450,299.201569,,,,,,,,,,,,,,,,905.879089,648.246155,93.755295,,,,1077.106323,671.077637,159.431396,,,,,,,,,,,,,,,,,,,,,
147,811.298645,727.034180,134.033890,816.787048,602.661560,111.187958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.163818,629.430847,298.765320,,,,,,,,,,,,,,,,905.270020,648.296570,93.268517,,,,1076.250977,671.301025,159.017456,,,,,,,,,,,,,,,,,,,,,
148,810.892822,727.361084,133.432709,816.281494,602.913330,110.763618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.564331,629.649048,300.298248,,,,,,,,,,,,,,,,904.755798,648.438293,92.595421,,,,1075.272827,671.595215,158.274475,,,,,,,,,,,,,,,,,,,,,
149,810.473450,727.687317,133.082031,815.739746,603.259460,110.298645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.661499,629.876099,300.257446,,,,,,,,,,,,,,,,904.455505,648.579834,92.304665,,,,1074.818848,671.662170,157.931244,,,,,,,,,,,,,,,,,,,,,
150,809.996460,727.793457,132.633652,815.100098,603.414307,109.819710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.044556,629.958496,299.473907,,,,,,,,,,,,,,,,904.039124,648.667664,92.142960,,,,1074.297974,671.867310,157.431641,,,,,,,,,,,,,,,,,,,,,
151,809.388000,727.773132,132.072449,814.414673,603.600708,109.137230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.469482,629.987915,298.773560,,,,,,,,,,,,,,,,903.663269,648.768005,91.962128,,,,1073.929321,672.024597,157.065979,,,,,,,,,,,,,,,,,,,,,
152,808.792969,727.808350,131.212708,813.618469,603.583679,108.237839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.207275,630.236816,298.171875,,,,,,,,,,,,,,,,903.051880,648.992371,91.587746,,,,1073.660278,672.331421,156.823776,,,,,,,,,,,,,,,,,,,,,
153,808.077698,727.517395,130.817230,812.880188,603.668762,107.594398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.690186,630.167297,298.014557,,,,,,,,,,,,,,,,902.469543,648.955750,91.117561,,,,1073.812378,672.329346,156.595688,,,,,,,,,,,,,,,,,,,,,
154,807.413940,727.234741,130.404419,812.215881,603.788757,107.065636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.501099,630.119141,297.611237,,,,,,,,,,,,,,,,901.730347,648.807800,90.533066,,,,1073.537842,672.432678,156.308777,,,,,,,,,,,,,,,,,,,,,
155,807.227600,726.635803,130.352417,811.814392,603.823242,106.160233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.384888,630.155579,297.434448,,,,,,,,,,,,,,,,901.515259,648.655823,90.150848,,,,1073.170288,672.542297,156.174881,,,,,,,,,,,,,,,,,,,,,
