Kreis71
Date:,2025/04/24
Time:,15:53:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
67,875.143066,482.712860,108.561531,849.621948,541.253601,116.975136,1141.459229,613.164001,324.848602,,,,,,,,,,,,,,,,,,,1101.577881,630.812012,171.776657,957.741699,539.622192,96.971970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,877.110352,484.792664,111.701401,853.518799,545.019897,119.989265,1143.247314,613.554749,324.584534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,879.273438,487.468201,114.144745,856.579712,548.676331,123.281906,1145.879761,613.658997,325.084351,,,,,,,,,,,,,,,,,,,,,,,,,1108.929932,631.880188,171.624359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,881.525879,490.896790,115.880096,859.765259,552.293091,127.002022,1147.369141,614.285889,324.710602,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.623291,543.367554,101.005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,883.474365,493.748108,118.207382,862.792419,556.241943,130.192032,1149.037598,614.661377,324.996002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.905396,632.582275,172.477722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,884.798767,495.937439,120.525665,865.732849,560.547668,133.097107,1151.439209,614.803284,325.195313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,886.268494,498.925018,122.846367,868.327209,565.218323,135.503906,1153.320557,615.045776,325.132355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.329712,633.348755,171.766693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,887.249329,502.363098,124.515060,870.719971,569.820007,137.860580,1154.651733,615.269958,325.330261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.626099,633.846252,172.182022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,888.853149,505.993195,125.977051,872.869568,574.358215,140.478302,1156.705322,615.179932,325.155762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.515625,634.301880,172.403748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,889.927063,509.757324,127.001549,874.699890,579.509644,142.687347,1158.279297,615.429260,325.165375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.301758,634.482727,172.880081,977.915039,556.747131,106.933861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,890.932617,513.203186,128.278915,876.189148,584.562073,145.359680,1159.585815,615.649963,325.243683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.400269,634.880066,173.669586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,891.298401,516.772461,129.903748,877.896423,589.922791,147.432541,1161.641724,615.435791,325.063934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.584839,635.403137,173.453629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,891.550598,520.500427,131.222076,879.921082,595.664978,149.643066,1163.238525,615.633667,324.926270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.373901,636.143555,173.388504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,892.126343,524.301208,132.367691,881.055054,601.599365,151.731064,1164.219116,615.977417,325.413727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,892.483215,527.857544,133.061478,881.341492,608.789978,154.596573,1165.610718,616.048035,325.218903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.397949,637.296631,174.368027,982.137146,573.987183,110.371635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,892.577820,531.639221,134.221191,881.966553,615.641357,156.925095,1167.375977,616.020935,325.195374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.386719,637.473328,174.820374,983.792786,576.307861,110.442726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,893.069397,535.267212,134.650833,883.232239,622.379578,158.225037,1168.501831,616.182678,325.270477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.534790,637.669617,175.116180,985.465698,577.843140,112.492516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,892.970398,539.308838,135.999893,883.845398,629.011780,159.017563,1169.476807,616.471252,325.821320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.807861,580.138184,113.160416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,892.825317,543.319336,136.512817,884.746033,635.570068,159.994293,1170.581177,616.642944,326.080658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.084290,583.552612,113.985970,1149.615723,638.797607,175.858994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,892.820740,547.203430,137.566116,885.869263,642.589233,160.873169,1171.090576,616.911560,325.563202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.430054,586.509583,115.495689,1150.515015,639.939697,175.342499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,892.614685,551.109131,138.319046,886.322632,650.063660,161.151505,1172.127686,617.057434,325.647705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.558411,589.072327,116.004486,1151.863525,640.665955,175.510986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,892.346436,554.813171,139.368286,886.810425,656.813843,161.626190,1173.088013,617.143250,325.573578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.876648,593.612488,116.373657,1152.796997,641.062073,175.741180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,891.771423,558.619995,139.993134,887.432434,663.231689,161.359833,1173.846680,617.272705,326.049133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.754456,596.376831,116.854958,1153.493774,641.420410,175.751709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,891.347961,562.283447,140.618759,888.108093,670.169312,161.860870,1174.122925,617.475891,326.194275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.152344,599.365356,117.068192,1153.732056,641.954102,175.355804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,890.526733,565.959412,141.275635,888.294556,676.914368,162.066818,1174.239990,617.741272,326.234985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.306580,602.109680,117.606773,1154.241943,642.557068,175.247711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,889.765076,569.363770,141.817307,889.291687,683.248596,161.852280,1174.372559,617.862549,326.246521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.965027,605.529846,118.075882,1154.500244,643.489441,175.347061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,888.739441,572.565125,142.526932,889.985168,689.087769,161.624161,1174.195313,618.131897,326.009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.464722,608.537231,118.714668,1154.394165,644.368469,175.517715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,887.667664,575.907593,142.671524,890.128662,694.685059,161.309311,1174.357300,618.096741,325.956360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.736084,612.460449,118.985588,1154.087036,644.942444,175.712799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,887.270508,579.277527,142.903717,890.639832,699.790527,160.763245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.249023,618.483032,118.840431,1154.331299,645.314392,175.835114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,886.433899,581.848999,142.880493,890.627930,704.697754,160.238983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.106628,620.874207,118.262131,1154.440063,646.161804,175.581192,1173.708862,618.432129,325.686890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,885.006165,584.140076,142.724899,890.700562,708.859375,159.749405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.799683,621.701050,118.256622,1153.097534,647.584351,176.188858,1173.077637,618.804626,325.387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,883.913818,586.458801,142.333237,890.248413,712.578613,158.893661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.596863,622.926758,118.148369,1151.992920,648.873901,176.267990,1172.414673,619.214294,325.038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,883.008362,588.291809,142.146210,889.331177,715.470093,157.777359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.450928,624.180603,117.992180,1151.240967,649.588928,176.136871,1171.755249,619.826721,325.100403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,882.158325,589.708496,141.716049,888.693665,718.122803,157.336304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.703674,626.496643,117.670296,,,,1170.978516,621.389404,325.582214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,881.190735,591.128784,140.865311,887.693604,721.152954,157.121948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.844604,626.492126,117.941681,,,,1169.891479,620.596802,325.487518,1148.655640,651.684937,175.711121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,880.477173,592.515076,139.783432,886.064514,722.682312,156.155884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.815552,634.034302,117.290627,,,,1169.093384,620.301575,325.336212,1147.169800,652.903259,175.598511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,879.543579,593.449768,138.948929,884.700439,724.153931,155.917389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.623657,637.177124,117.952370,,,,1168.162598,620.651367,324.986206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,878.209229,594.567505,138.085648,882.185120,725.749146,155.648804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.414429,639.055542,117.207626,,,,1167.345093,621.376953,324.883911,,,,1145.740845,654.851929,174.902359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,877.110107,595.383362,136.922089,880.408264,726.439575,155.444656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.551697,640.811035,116.615181,,,,1166.457397,621.652344,324.870667,,,,1144.194214,656.095825,174.911285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,876.209534,595.899048,135.898499,878.080078,727.451782,154.649155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.536011,641.432251,116.128174,,,,1165.577881,621.925781,325.303528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,875.568237,596.299500,135.457428,875.959961,728.352600,154.463791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.717773,643.452881,115.947556,,,,1163.760742,622.352844,324.703308,,,,,,,1141.134766,659.134460,174.186310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,874.672363,596.650330,135.437500,873.505249,729.532776,154.199524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.842529,645.014648,116.696625,,,,1162.699707,622.636719,324.373444,,,,,,,1141.243408,659.358276,173.206909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,873.131042,597.208374,134.999207,871.855225,730.236938,153.683151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.442627,646.440674,116.033791,,,,1162.074707,622.846375,324.456268,,,,,,,1138.779175,659.592529,173.579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,871.665161,598.272461,133.867584,869.238831,730.963013,152.642319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.150940,647.731628,115.500542,,,,1161.137939,623.254761,324.686066,,,,,,,1136.966431,660.451721,174.415619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,871.314514,598.652344,133.676758,867.111816,731.539673,152.124634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.118164,648.995605,115.171448,,,,1159.876831,623.786255,324.751617,,,,,,,1135.344238,663.201294,174.695160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,870.005066,599.115051,133.029160,865.017151,732.758911,151.359497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.565552,649.949768,115.641296,,,,1158.566772,624.244446,324.503906,,,,,,,1133.515259,664.739685,174.362503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,868.500183,599.845764,132.943451,863.179565,733.767578,150.191910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.849121,651.371399,115.254677,,,,1157.816895,624.541504,324.383850,,,,,,,1133.005493,664.784180,174.145767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,867.424927,600.341431,132.944763,861.454590,734.752136,149.477036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.671387,652.672302,114.861603,,,,1157.065552,624.824585,324.422577,,,,,,,1131.033447,664.655090,174.364304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,865.914978,600.463318,132.681854,859.419189,735.891907,147.925781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.312622,653.405457,114.916702,,,,1155.863647,625.409729,324.664337,,,,,,,1128.616699,665.466553,174.776276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,864.813721,601.474548,132.132156,857.511780,736.677246,147.006195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.555359,654.570557,114.509277,,,,1154.889282,625.838135,324.950500,,,,,,,1126.810913,667.294617,175.122864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,863.133972,602.130310,131.565735,855.448425,737.872070,146.238632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.037659,655.053589,114.760590,,,,1154.179810,626.146606,324.996735,,,,,,,1125.224609,668.432373,174.944901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,862.027832,602.273254,131.365738,853.658325,739.366272,144.979187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.696838,656.178223,113.857613,,,,1153.545288,626.414795,324.782776,,,,,,,1124.374512,669.391663,174.839828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,860.470459,602.556946,131.066284,852.103821,739.635925,144.122940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.120850,656.951416,113.982933,,,,1152.475098,626.826538,324.597443,,,,,,,1122.948975,669.817261,174.831436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,858.499390,603.229675,130.393356,850.306519,739.719238,143.385147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.318054,657.530762,113.328728,,,,1151.170654,627.131348,324.638153,,,,,,,1121.093384,669.952820,174.696274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,857.751526,603.294373,128.731094,848.380859,740.126160,142.585617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.259705,658.322693,113.191635,,,,1150.069092,627.320251,324.831482,,,,,,,1119.741089,669.973572,173.893631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,856.648499,603.407043,127.975822,846.569702,740.270630,142.169189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.980652,658.850586,112.738670,,,,1149.182983,627.665161,324.925201,,,,,,,1118.084717,670.484009,174.088593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,855.155029,603.304810,127.585258,844.929382,740.011414,141.943329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.727356,659.522095,111.768692,,,,1148.785645,627.674683,324.959229,,,,,,,1116.110596,671.372925,174.309799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,853.333374,603.590393,126.195869,842.994690,740.079956,141.880264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.747803,659.995483,111.329094,,,,1147.951050,627.932190,325.018127,,,,,,,1114.885376,671.630676,173.825867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,852.977600,603.437378,124.799065,841.162781,740.029419,141.854874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.436646,660.087097,110.772430,,,,1146.117188,628.263184,324.467468,,,,,,,1113.232422,672.514465,173.504532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,851.744507,603.423706,123.703964,838.994019,739.775696,141.882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.303467,660.358643,110.624535,,,,1144.770996,628.508484,324.381134,,,,,,,1111.701416,673.018127,173.476303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,851.012634,603.124268,122.865791,837.464905,739.530579,142.040649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.823181,660.803162,109.923004,,,,1144.166626,628.506470,324.280548,,,,,,,1110.404419,673.011963,173.571381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,849.755310,603.161499,122.154617,835.672729,739.001343,141.526764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.867065,661.296997,109.206070,,,,1143.649780,628.425659,324.301392,,,,,,,1109.277466,673.493164,173.356567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,848.214783,603.745483,120.941658,833.870850,738.577209,141.177292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.257935,661.385925,108.407341,,,,1142.551270,628.667908,324.213135,,,,,,,1107.282227,674.326416,172.458267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,847.268494,603.512146,120.405479,832.137451,738.147949,140.953720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.643616,661.666504,108.693230,,,,1141.116821,628.923279,323.943298,,,,,,,1105.961914,674.369141,172.168167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,846.174194,603.173523,119.886368,830.325195,738.120972,140.553909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.571289,661.890625,108.743393,,,,1139.822510,629.079285,323.782867,,,,,,,1105.101440,673.986145,172.514801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,845.015869,603.000977,119.401001,828.756287,737.942627,140.000671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.983887,662.070190,107.945068,,,,1139.041626,629.075867,323.699066,,,,,,,1103.261475,674.797424,172.476212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,843.966431,602.977112,119.258507,827.467346,737.671326,139.533661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.211243,661.937988,107.036995,,,,1138.573608,628.981873,323.792328,,,,,,,1101.557007,675.359558,172.169510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,842.911133,602.839600,117.825340,826.017761,737.363220,139.427536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.185608,661.996582,106.858803,,,,1137.479980,629.304443,323.561890,,,,,,,1100.800659,675.186707,172.130020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,841.725525,602.865295,117.022530,824.517700,737.116089,139.044235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.558838,662.088074,105.896286,,,,1136.429810,629.500732,323.194397,,,,,,,1099.772827,675.440735,172.475754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,840.641235,603.077637,116.093956,823.267212,737.022522,138.490280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.267090,662.054810,105.744919,,,,1135.262573,629.802124,323.023224,,,,,,,1098.077393,675.978577,172.152817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,840.257507,602.268188,115.822418,822.030823,736.894470,137.862305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.120605,662.057312,105.919083,,,,1134.093628,630.105530,322.834320,,,,,,,1096.730713,676.321716,172.014206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,839.334656,601.680176,115.524948,820.958496,736.309265,137.804718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.172180,661.709045,105.298210,,,,1133.752319,630.135620,323.083649,,,,,,,1095.626953,676.362915,171.349243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,838.089600,601.296570,115.131554,819.592163,735.748718,136.970169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.172791,661.625122,104.638634,,,,1133.133911,630.336792,323.158630,,,,,,,1093.924805,676.530273,171.351654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,836.714905,601.046570,114.415665,818.394775,735.225708,136.406891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.049194,661.594421,104.169754,,,,1132.005859,630.700012,322.444611,,,,,,,1092.489380,676.656006,171.321136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,835.545349,601.010620,113.647217,817.153076,734.503479,136.605820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.324463,661.487793,103.675926,,,,1131.308716,630.882690,322.437042,,,,,,,1091.816650,676.486694,170.678726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,834.453369,601.209778,112.485657,815.581177,734.042419,136.313202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.005554,661.453491,102.606895,,,,1130.528320,631.188232,322.502197,,,,,,,1090.977295,676.745728,170.443817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
