;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
54;881.023987;496.905731;94.060806;;;;;;;;;;;;;;;;;;;854.580261;556.928101;115.222183;;;;970.338806;541.643921;88.110970;1133.834717;608.736694;322.364227;1108.314453;631.248413;170.515640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;882.533752;498.718048;95.860855;;;;;;;;;;;;;;;;;;;856.824097;560.743164;118.679169;;;;971.620117;543.593018;88.559532;1135.727051;609.574463;322.609467;1110.057983;631.630005;170.982574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;883.612610;501.125519;97.431908;;;;;;;;;;;;;;;;;;;859.009949;564.737366;121.645798;;;;972.970459;545.499695;89.164726;1137.717041;609.230286;322.198700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;885.007996;503.805420;98.629822;;;;;;;;;;;;;;;;;;;861.025146;568.643250;124.488586;;;;973.696716;547.322937;89.970512;1138.683472;609.491699;321.966064;;;;1113.962646;632.847168;171.433899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;885.662170;506.021729;100.472839;;;;;;;;;;;;;;;;;;;863.100952;572.821228;127.226707;;;;974.648315;548.752014;90.653526;1139.400513;610.348755;321.552795;;;;1116.338135;633.161438;170.475357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;886.158203;508.467712;102.080109;;;;;;;;;;;;;;;;;;;864.963501;577.272156;129.468857;;;;975.876465;549.785889;91.553589;1140.481201;610.821655;321.397247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;886.436768;511.755585;103.304222;;;;;;;;;;;;;;;;;;;866.260620;581.689270;131.119507;;;;976.318481;551.560364;92.822571;1141.801880;611.037109;321.589996;;;;;;;1120.354492;633.971191;171.119598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;885.953430;514.014526;105.183662;;;;;;;;;;;;;;;;;;;867.899353;586.239319;133.030884;;;;976.573730;553.330933;93.166977;1143.555054;611.291626;321.545105;;;;;;;1121.849609;634.571716;171.293716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;885.172913;516.847473;107.291359;;;;;;;;;;;;;;;;;;;868.881653;591.581848;135.053268;;;;978.346313;554.822998;93.938042;1144.791260;611.752808;321.676483;;;;;;;1123.355469;635.091248;171.715515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;885.174438;520.031616;108.033203;;;;;;;;;;;;;;;;;;;869.637329;596.551086;136.796844;;;;979.501709;556.409790;94.620918;1145.423218;612.038696;321.829193;;;;;;;1124.840332;635.103577;171.845551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;884.572205;523.771790;109.133759;;;;;;;;;;;;;;;;;;;871.268555;601.409668;138.408096;;;;979.637878;558.272217;95.236969;1145.917480;612.248230;321.839966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
