Kreis74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:53:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;
10;761.105652;517.512146;40.691837;896.458313;522.655823;59.237202;818.766846;464.825439;33.753326;;;;1078.871948;595.675964;321.919006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;761.759766;517.623230;42.696770;897.037231;522.831238;59.501125;819.304199;464.934967;35.583900;;;;1078.954346;595.968445;321.763947;1027.309937;617.267029;170.511353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;763.132446;517.485535;43.643047;897.790649;522.895386;59.950165;819.956421;464.796875;37.613411;;;;1079.994751;596.180359;321.968445;1028.543945;617.463318;170.410690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;764.666992;517.433105;45.023026;898.867371;522.933228;60.716827;820.744080;464.486755;39.138664;;;;1081.136108;596.468445;322.086456;1029.465088;617.645203;170.347244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;765.599243;517.261719;46.629406;899.902954;523.087341;61.117252;821.824219;464.292847;41.136070;;;;1081.715332;596.566223;321.835846;1030.544800;617.621582;170.076263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;766.624023;517.265015;48.611732;901.227417;523.365601;61.469906;822.433655;464.440155;43.292717;;;;1082.911743;596.516113;321.461182;1031.577148;617.608093;169.837875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;767.676025;516.948730;50.011353;902.526794;523.562012;61.935234;823.405090;464.910828;45.394733;;;;1083.746216;596.649719;320.957733;1032.932861;617.513245;169.409622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;769.607727;516.692505;51.731831;903.400818;523.783264;62.297741;824.740967;465.091949;47.285145;;;;1084.300049;597.049683;320.783722;1033.965942;617.907593;169.115005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;771.216736;516.499268;53.410931;904.798096;523.714966;63.284912;825.503906;465.493195;49.885662;;;;1084.657471;597.597351;320.567749;1035.201050;618.393250;169.120575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;773.182373;516.174805;55.564938;906.436768;523.808228;64.242218;826.577637;465.450134;52.028557;;;;1084.819946;598.064514;320.467010;1036.328979;618.780823;168.991165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;775.144348;515.874939;57.797939;907.564392;523.819214;64.889664;827.585327;465.768555;54.617123;;;;1085.558716;598.577271;320.108307;1037.215332;619.420166;168.580750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;777.508179;515.559448;60.341850;909.371826;523.957092;65.873962;828.934265;466.454010;57.117317;;;;1086.076782;599.015564;319.722687;1038.601807;619.995361;168.557251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;779.838928;515.369812;63.269306;911.135254;524.059814;66.625778;830.239502;466.818329;59.418812;;;;1086.572266;599.455139;319.678955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;782.255310;515.394897;66.264198;913.246155;524.411560;67.695450;831.574463;467.219086;62.006313;;;;1087.183105;599.725586;319.695313;;;;1041.503174;620.514648;168.057953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;784.634766;515.589966;69.524200;915.226013;524.375610;68.399277;833.219971;467.818970;64.102249;;;;;;;;;;1043.812500;621.037109;166.811508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;787.128235;516.067749;72.659050;917.367432;524.584290;68.936501;835.065552;468.738708;66.474854;;;;;;;;;;1046.039551;620.937134;166.284134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;789.743469;516.734741;75.615494;919.453308;524.692688;69.270744;836.714539;469.083649;69.366928;;;;;;;;;;1047.454590;621.520935;165.867004;1091.135132;600.261597;317.814575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;792.135986;517.596680;79.388939;921.576233;524.836304;70.290291;838.481018;469.334106;71.257813;;;;;;;;;;1049.109253;622.015381;166.245438;1091.766968;600.655334;317.782715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;795.036804;518.058350;82.908669;923.473755;525.012817;71.355919;840.586914;469.989227;73.713661;;;;;;;;;;;;;1092.969116;601.161377;317.200104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;798.066040;519.159668;86.156792;925.522644;524.937073;72.303810;842.809448;470.640198;76.116081;;;;;;;;;;;;;1094.035156;601.397827;316.846710;1054.255615;622.642273;165.148438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;800.647522;520.233276;89.716431;927.726318;525.483215;73.139687;845.445190;471.317566;78.126961;;;;;;;;;;;;;;;;1055.705322;623.015442;165.069916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;803.664246;521.211792;93.357750;;;;847.204712;471.812958;80.935013;;;;;;;;;;;;;;;;;;;1097.045776;601.507813;315.979156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;806.257629;522.680603;96.662209;;;;849.400330;472.268860;82.298317;;;;;;;;;;;;;;;;;;;1097.986084;602.121460;315.072845;1060.677979;623.701660;164.387131;932.014648;526.802307;74.246506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;809.636292;523.790222;99.833099;;;;851.648438;473.017609;84.241020;;;;;;;;;;;;;;;;;;;1098.796265;602.439941;314.823700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;813.010071;525.323120;102.752708;;;;853.846863;474.233643;86.698776;;;;;;;;;;;;;;;;;;;1100.281006;602.507874;314.863464;;;;;;;1065.803101;624.089783;164.289871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;816.083923;527.043640;105.768707;;;;855.875977;474.665710;87.748978;;;;;;;;;;;;;;;;;;;;;;;;;;;;1067.853149;624.593567;164.034363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;819.179077;529.125366;109.522820;;;;857.902222;475.904358;89.224892;;;;;;;;;;;;;;;;;;;;;;;;;;;;1071.011963;624.482971;163.787094;1103.481689;603.022888;313.717743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;822.406433;531.192505;112.981667;;;;859.018250;477.507172;90.769722;;;;;;;;;;;;;;;;;;;;;;;;;;;;1073.537476;625.230225;162.894165;1105.583496;602.950989;312.852936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;826.066528;533.615906;116.251144;;;;860.378906;478.469666;91.769104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1107.158081;602.856079;312.333893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;829.735596;536.095886;119.692543;;;;862.386230;479.481049;93.201180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1108.522339;602.944946;312.212433;1078.268921;626.144531;162.790375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;833.022888;538.996887;123.422256;;;;863.799072;480.773407;95.080681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1109.554077;603.647827;311.806885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;836.333374;542.008362;126.902382;;;;865.782043;482.165497;96.205925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111.111572;604.126099;311.456970;;;;1084.331909;626.557922;161.336700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;839.962891;544.751892;129.750656;;;;867.846985;483.692017;97.039345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1113.095093;604.066895;311.438385;;;;1086.404785;626.635010;161.338593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;843.613464;547.685913;132.533752;;;;869.836365;485.036163;98.226486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1115.158447;604.531189;310.717743;;;;1088.977295;627.110779;161.326553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;846.903748;551.261047;135.120758;;;;871.803162;486.919434;99.454346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1116.252563;605.140503;310.341156;;;;1091.496094;627.672058;160.578125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;849.578796;554.649475;137.564484;;;;873.542542;488.540192;100.155365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1116.890503;605.714172;310.233795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;852.542480;558.334351;139.738953;;;;875.400208;490.582733;101.038620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1096.585693;628.230774;160.424423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;855.159424;561.875732;141.569519;;;;876.283447;492.760223;102.336952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1121.616211;605.762817;309.360748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;857.554199;565.700195;143.321701;;;;877.380432;494.954315;102.781273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1122.503418;606.386963;309.266113;1101.378296;629.008972;159.514084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;860.357056;569.811340;145.154709;;;;877.883911;497.373047;104.032448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1123.929443;606.967590;309.025055;1105.573608;628.542908;158.579834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;862.901550;573.743713;146.475449;;;;878.289673;499.748779;105.020950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1125.425415;607.146667;308.798798;1108.149536;628.587952;158.138412;965.437744;541.993164;84.866982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;864.935547;577.951050;147.717682;;;;879.137817;502.567810;106.110779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1109.642700;629.274658;158.620224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;867.611023;582.140747;149.277084;;;;879.682007;505.323364;107.518173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1128.329712;608.256042;308.208527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;869.701843;586.096619;150.722427;;;;880.327698;508.082825;108.518059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1129.766235;608.393982;308.005463;969.192017;549.827332;84.442474;1113.467529;630.094421;159.780502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;872.173462;590.161194;152.298050;;;;880.507141;511.010406;109.531372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1131.281250;608.274109;307.853485;970.152344;553.534485;86.458679;1115.489258;630.624390;159.531830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;873.988831;594.531372;152.842270;;;;880.320007;514.494141;110.949028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;971.138062;555.571960;86.967949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;875.928833;598.848267;153.910690;;;;880.892212;517.930725;112.230339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;972.032288;556.176147;86.681160;;;;1133.775391;608.577759;307.409088;1119.906494;631.034363;159.351807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;877.522949;603.158203;154.955948;;;;881.491455;521.219788;113.393700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1134.681885;608.701721;307.712860;1121.037354;631.391663;159.737885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;879.517517;607.243164;155.878311;;;;881.287537;524.244019;114.420982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1135.506958;608.794067;307.965424;1122.119263;631.524048;160.231598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;880.439697;612.544922;156.389359;;;;880.938721;527.502502;115.252541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1136.314819;609.174744;308.004883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;881.866455;617.225769;156.939087;;;;881.061707;530.544250;116.146439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1137.199951;609.613525;308.201080;;;;1125.679932;631.730225;160.161545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;883.758423;621.063354;157.791779;;;;880.389343;533.980652;116.792221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1139.027954;610.313721;307.452942;;;;1126.050293;632.258301;160.795425;972.983337;565.175598;91.125351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
